cpu_usage,memory_usage,net_upload_mbps,net_download_mbps,disk_read_mbps,disk_write_mbps,idle
51.63,53.95,3.08,28.52,44.71,21.24,0
69.95,53.68,15.85,22.37,18.72,25.18,0
93.72,54.25,16.86,50.57,44.57,20.64,0
36.78,54.05,15.67,48.36,9.84,17.3,0
76.2,54.57,2.39,67.66,37.22,34.43,0
33.36,55.05,12.15,94.41,32.49,32.51,0
44.99,54.48,14.31,92.04,5.49,44.16,0
54.19,54.38,17.19,83.27,45.14,47.32,0
69.23,54.38,8.42,38.32,24.42,38.44,0
81.05,54.29,15.16,6.95,33.36,24.65,0
81.38,54.8,11.4,89.13,37.08,29.88,0
22.88,55.77,1.51,12.92,24.69,15.6,0
60.67,56.17,13.59,31.49,19.48,20.1,0
55.53,56.72,10.84,61.24,39.6,9.07,0
62.24,57.68,13.71,36.12,23.42,15.4,0
57.28,56.76,19.93,51.53,14.89,27.84,0
87.86,57.75,16.55,73.95,32.44,31.09,0
40.85,58.75,15.81,60.23,48.91,42.25,0
64.12,57.75,4.89,52.85,37.0,39.85,0
57.88,57.28,5.47,88.12,11.88,34.99,0
46.74,57.29,18.87,27.84,9.28,8.12,0
68.13,57.93,7.22,70.57,7.75,43.58,0
93.91,57.2,18.79,38.84,22.97,38.57,0
43.55,56.25,3.25,48.21,29.84,14.5,0
73.95,56.12,1.38,97.47,14.97,34.88,0
24.48,55.28,9.97,54.09,43.46,37.96,0
35.69,55.31,6.93,16.06,25.56,49.29,0
75.64,56.07,13.98,85.74,14.71,38.92,0
32.86,56.2,7.59,97.16,40.14,17.72,0
50.32,56.75,10.31,38.74,17.57,35.36,0
85.55,57.56,3.95,83.17,16.47,24.23,0
54.09,58.55,4.74,20.19,26.28,39.32,0
79.06,59.41,17.66,76.04,45.29,8.43,0
49.73,60.4,18.51,12.19,37.19,38.11,0
77.66,59.9,8.27,57.94,21.49,13.82,0
36.65,59.06,11.43,91.09,46.07,7.46,0
38.38,59.22,5.85,14.01,22.48,31.45,0
60.76,58.39,7.43,72.11,42.19,20.58,0
42.22,57.83,3.61,49.4,12.02,25.83,0
75.4,58.57,1.52,57.7,12.63,5.04,0
70.36,58.41,2.88,68.09,32.52,26.3,0
86.53,59.24,5.66,42.84,19.81,39.7,0
83.73,60.21,16.16,98.75,36.37,38.8,0
20.52,60.89,13.05,75.2,46.3,44.77,0
90.93,60.76,11.21,5.66,5.5,29.51,0
53.84,61.57,8.61,92.18,21.16,43.53,0
57.46,60.77,9.49,77.3,36.86,19.78,0
39.86,61.68,3.49,33.0,16.78,33.7,0
71.43,61.33,18.61,79.49,37.75,23.63,0
83.47,60.9,18.2,47.93,5.41,40.66,0
0.25,60.98,0.4,0.52,1.37,1.83,1
7.6,60.31,0.15,0.31,1.59,0.9,1
1.51,59.6,0.24,0.46,1.31,0.94,1
7.67,60.09,0.45,0.16,1.38,1.19,1
2.34,60.57,0.47,0.62,1.69,0.49,1
11.74,61.04,0.2,0.38,1.32,0.19,1
0.74,61.78,0.1,0.66,0.2,1.94,1
9.43,61.17,0.41,0.89,0.52,1.7,1
6.26,61.39,0.28,0.71,0.06,0.58,1
5.42,61.65,0.39,0.65,0.47,0.29,1
6.81,61.74,0.08,0.33,0.61,0.22,1
11.48,61.96,0.29,0.83,0.26,0.87,1
10.17,62.35,0.35,0.73,1.3,0.19,1
10.9,63.08,0.5,0.69,1.37,1.03,1
14.95,63.5,0.39,0.61,0.16,1.45,1
11.66,62.98,0.06,0.65,0.59,1.52,1
10.29,63.3,0.15,0.01,1.27,0.23,1
13.89,64.1,0.48,0.24,1.62,0.71,1
11.83,63.92,0.04,0.41,0.67,1.57,1
10.3,64.37,0.3,0.98,1.88,0.86,1
12.46,64.24,0.45,0.07,0.6,0.64,1
2.62,63.37,0.25,0.66,0.99,1.33,1
13.15,63.97,0.47,0.62,1.76,0.26,1
1.88,64.24,0.2,0.32,1.17,0.6,1
5.57,64.94,0.43,0.63,0.43,0.67,1
5.86,64.89,0.27,0.65,0.7,0.59,1
3.3,65.81,0.14,0.06,0.61,0.64,1
8.89,66.06,0.39,0.05,0.21,1.63,1
2.95,66.25,0.2,0.54,1.69,0.12,1
10.78,66.78,0.49,0.81,0.55,1.42,1
10.97,67.37,0.41,0.9,0.2,0.21,1
3.86,67.71,0.03,0.4,1.64,0.25,1
0.15,68.44,0.05,0.35,0.17,1.69,1
11.36,68.47,0.12,0.52,0.37,0.56,1
11.05,69.35,0.05,0.3,1.85,0.86,1
14.87,68.86,0.26,0.29,1.58,0.32,1
11.79,68.11,0.22,0.2,1.3,1.47,1
4.23,68.43,0.11,0.38,1.53,1.43,1
0.19,68.25,0.07,0.22,0.54,0.29,1
1.22,69.03,0.38,0.79,1.15,0.18,1
14.49,68.68,0.1,0.7,1.68,1.08,1
7.23,68.16,0.26,0.4,1.86,1.49,1
8.82,68.29,0.34,0.14,0.72,1.81,1
3.33,68.56,0.06,0.52,1.1,0.67,1
1.12,67.84,0.07,0.55,0.12,1.76,1
10.14,68.29,0.2,0.4,1.53,1.0,1
7.63,68.87,0.3,0.76,1.21,1.23,1
14.24,68.69,0.19,0.58,0.17,0.72,1
12.55,69.5,0.26,0.73,0.04,0.93,1
3.44,69.42,0.02,0.43,1.41,0.91,1
70.24,69.73,5.83,76.43,11.89,22.81,0
82.13,69.16,16.04,73.56,21.16,10.5,0
84.86,69.46,17.29,95.4,8.42,29.16,0
73.3,68.87,13.23,78.15,21.18,13.07,0
20.9,69.66,7.66,13.72,19.47,33.27,0
82.97,69.76,5.8,17.74,13.69,48.69,0
33.69,69.54,16.97,42.54,45.46,16.73,0
57.87,69.35,17.96,87.53,30.85,14.98,0
93.17,69.21,12.55,79.2,25.24,28.94,0
72.72,68.56,17.18,53.2,26.64,20.31,0
90.44,69.44,7.01,81.07,37.19,40.59,0
66.75,68.98,18.06,20.93,33.2,39.75,0
75.56,68.59,15.79,83.96,19.08,35.67,0
75.43,67.94,9.8,61.77,23.71,12.29,0
25.82,67.86,12.74,85.62,5.94,7.98,0
75.33,67.31,4.0,30.81,15.44,22.96,0
46.44,67.26,14.84,63.05,8.65,33.7,0
90.09,68.07,6.5,73.99,37.89,14.97,0
56.84,67.71,13.9,18.86,16.6,31.37,0
57.48,68.01,8.11,65.85,26.92,5.21,0
51.66,68.88,7.49,13.94,14.92,15.07,0
52.44,68.25,1.8,18.19,8.56,31.5,0
57.39,68.69,8.03,81.37,19.42,25.62,0
52.5,69.63,16.07,67.86,23.47,27.68,0
69.62,69.27,18.19,21.98,26.75,45.89,0
92.57,70.03,2.84,90.75,25.03,8.32,0
38.9,69.25,1.42,17.9,34.66,49.0,0
54.65,68.65,4.43,75.78,10.31,15.79,0
61.44,69.24,17.59,53.55,7.62,30.35,0
29.91,69.32,2.38,22.84,38.57,31.63,0
38.71,69.48,7.31,96.76,15.83,45.57,0
29.25,69.0,9.88,95.11,23.84,43.85,0
62.82,68.0,17.03,92.47,26.86,33.79,0
38.99,68.94,6.3,13.88,17.59,19.45,0
70.15,69.23,9.09,98.87,11.9,26.42,0
24.17,70.09,14.62,14.49,11.31,12.19,0
71.24,69.91,13.45,57.77,18.18,32.94,0
30.91,70.23,14.1,17.31,13.58,41.8,0
67.32,70.25,8.95,42.65,36.06,38.3,0
92.7,70.28,19.16,44.18,41.93,29.45,0
24.12,69.6,11.91,90.55,40.11,40.38,0
46.88,69.72,5.43,35.01,31.08,21.42,0
52.89,68.72,6.45,14.06,45.13,5.51,0
82.01,69.67,19.94,74.07,5.69,15.2,0
80.65,69.89,11.77,27.5,5.65,5.94,0
21.64,69.97,19.88,22.42,36.98,11.98,0
26.05,70.06,15.57,60.57,8.88,43.19,0
89.12,71.04,18.42,92.45,8.5,10.44,0
56.57,71.71,5.53,78.12,16.89,37.72,0
78.82,71.05,6.21,43.15,23.6,27.11,0
6.84,70.51,0.26,0.53,1.64,1.03,1
9.98,70.19,0.4,0.32,1.29,0.29,1
13.65,71.11,0.46,0.58,1.4,1.71,1
7.4,71.69,0.28,0.42,0.14,0.85,1
12.09,71.09,0.45,0.05,1.05,0.21,1
13.51,71.44,0.25,0.76,0.13,0.83,1
2.09,72.1,0.16,0.06,1.3,1.94,1
14.62,71.91,0.42,0.86,1.15,1.04,1
12.29,72.86,0.09,0.06,1.9,0.01,1
10.96,73.4,0.16,0.7,1.64,0.49,1
12.09,72.53,0.12,0.04,0.41,0.4,1
10.92,72.81,0.19,0.88,0.5,0.91,1
13.17,71.97,0.26,0.37,1.73,0.62,1
6.73,72.83,0.39,0.03,1.17,1.19,1
4.37,73.11,0.14,0.44,0.71,1.47,1
11.41,72.54,0.41,0.92,0.86,1.97,1
10.74,73.4,0.27,0.82,0.95,1.57,1
11.01,73.79,0.39,0.07,0.41,1.95,1
8.47,73.21,0.18,0.04,0.74,1.0,1
2.68,74.01,0.25,0.59,0.48,1.17,1
7.15,73.97,0.43,0.93,0.18,0.19,1
8.86,74.9,0.21,0.33,1.28,0.0,1
3.56,75.89,0.46,0.11,0.48,0.47,1
0.17,76.81,0.32,0.87,1.34,0.73,1
13.41,76.71,0.22,0.57,1.94,1.97,1
12.73,77.02,0.15,0.37,0.33,0.42,1
7.71,77.73,0.12,0.4,0.75,1.97,1
5.88,77.51,0.46,0.34,1.34,1.93,1
10.23,77.42,0.15,0.27,1.15,1.96,1
14.07,77.45,0.46,0.25,0.8,1.29,1
1.53,76.63,0.5,0.75,0.88,1.24,1
7.48,77.02,0.47,0.9,0.67,1.06,1
5.17,76.22,0.03,0.51,1.2,0.01,1
3.19,76.95,0.17,0.54,0.59,0.55,1
2.26,76.82,0.25,0.95,1.25,1.43,1
0.4,77.65,0.32,0.63,0.22,0.92,1
3.16,78.17,0.23,0.46,1.62,1.65,1
5.55,79.1,0.04,0.35,1.36,1.41,1
6.86,79.19,0.32,0.54,0.3,0.92,1
14.27,78.57,0.18,0.98,1.08,0.48,1
2.21,78.91,0.23,0.02,0.89,1.98,1
11.42,78.27,0.06,0.47,0.57,1.79,1
6.94,78.03,0.29,0.51,1.66,0.46,1
11.9,78.97,0.26,0.4,0.06,1.51,1
9.34,79.28,0.43,0.52,0.46,0.03,1
7.45,79.13,0.39,0.69,1.98,1.02,1
4.37,80.12,0.24,0.87,0.08,1.96,1
9.01,80.07,0.17,0.22,0.55,0.1,1
0.95,81.02,0.36,0.37,0.4,1.09,1
10.46,80.43,0.25,0.78,1.47,1.78,1
84.42,81.35,6.72,94.39,17.65,46.71,0
30.91,82.34,19.52,13.14,14.84,24.99,0
56.64,81.79,11.46,70.97,48.57,40.25,0
42.72,82.56,2.85,66.22,13.13,16.58,0
44.51,82.38,11.77,42.77,8.33,21.33,0
87.18,82.98,7.16,41.03,40.23,39.15,0
91.53,82.53,16.12,43.72,41.97,27.89,0
42.72,83.31,5.25,18.77,13.3,7.84,0
89.83,83.32,12.15,84.85,13.26,45.58,0
25.04,82.44,3.68,34.35,6.96,18.92,0
37.7,82.82,6.05,99.47,15.6,15.76,0
84.45,82.48,8.35,88.18,20.31,13.87,0
65.7,82.17,7.98,68.92,15.66,36.54,0
54.19,82.61,11.6,70.19,15.74,42.62,0
37.56,82.68,19.52,68.16,25.36,12.09,0
32.36,83.32,9.16,43.83,37.4,13.66,0
44.46,83.1,9.44,78.37,33.14,18.86,0
42.93,82.39,12.3,36.6,37.66,31.09,0
43.27,82.9,5.21,42.08,28.22,27.8,0
34.19,83.51,18.98,37.57,18.51,35.83,0
48.39,84.16,15.19,88.95,39.51,6.54,0
78.09,83.3,13.72,77.2,49.07,24.4,0
54.57,83.67,1.88,32.95,31.41,18.93,0
81.65,84.32,8.99,90.51,8.59,42.81,0
44.15,83.98,6.68,33.98,41.51,42.42,0
64.44,84.88,3.64,49.53,49.95,12.15,0
81.82,85.33,19.47,22.06,14.61,5.76,0
68.31,85.17,4.38,80.16,18.46,11.07,0
26.82,85.06,6.0,40.28,43.33,40.66,0
74.34,85.3,11.8,37.38,37.66,35.76,0
66.35,86.07,13.98,41.53,44.11,12.3,0
45.67,85.93,3.38,62.0,21.92,41.7,0
70.14,86.24,6.86,24.9,22.46,32.31,0
63.37,85.36,19.77,70.65,46.92,10.31,0
43.32,85.85,3.6,54.96,28.35,30.88,0
92.85,85.21,17.69,16.24,20.23,16.51,0
60.85,84.25,11.51,26.59,37.04,37.98,0
49.68,83.74,17.91,54.43,20.64,16.42,0
27.48,84.3,16.53,13.23,18.15,7.06,0
22.95,83.85,6.86,59.46,23.43,17.7,0
79.83,84.37,19.51,38.06,6.76,6.65,0
61.43,84.94,15.89,71.26,45.84,44.86,0
55.64,84.32,6.85,53.17,27.59,32.46,0
69.17,83.74,9.68,63.92,15.78,24.55,0
85.65,83.17,10.27,26.37,6.85,35.41,0
94.22,83.81,11.14,32.45,34.6,17.38,0
43.12,83.5,19.78,62.49,43.0,8.28,0
75.31,83.73,13.45,23.45,21.03,16.85,0
45.84,84.66,6.87,24.7,23.41,13.8,0
31.59,84.93,18.35,45.7,22.0,15.41,0
10.31,84.79,0.23,0.06,1.84,1.96,1
9.24,85.43,0.23,0.32,0.15,0.91,1
0.35,85.97,0.29,0.88,0.44,0.37,1
3.9,86.21,0.1,0.38,0.79,1.75,1
6.15,87.13,0.27,0.95,0.23,0.42,1
14.36,87.44,0.09,0.15,0.84,0.1,1
1.25,87.16,0.03,0.49,1.92,0.85,1
14.97,87.18,0.27,0.38,0.77,0.39,1
6.64,86.3,0.14,0.16,0.62,1.02,1
2.39,85.42,0.47,0.54,0.13,1.39,1
11.11,85.87,0.37,0.65,1.46,0.18,1
2.14,85.05,0.17,0.94,1.01,1.93,1
7.22,84.57,0.03,0.63,0.16,0.35,1
11.26,84.36,0.08,0.85,0.26,0.07,1
14.69,84.79,0.06,0.1,1.5,0.62,1
3.08,85.32,0.23,0.27,0.9,1.54,1
7.79,85.56,0.46,0.26,0.48,1.23,1
0.79,85.66,0.3,0.37,1.49,1.62,1
0.13,86.6,0.32,0.75,0.5,0.93,1
4.54,86.81,0.11,0.21,1.12,1.9,1
4.62,87.08,0.32,0.62,1.19,0.32,1
6.51,88.01,0.01,0.54,1.98,0.7,1
1.53,88.2,0.37,0.11,0.55,1.14,1
11.65,87.65,0.31,0.59,1.82,0.9,1
2.51,86.86,0.2,0.71,0.09,0.26,1
8.82,86.53,0.12,0.17,1.19,1.52,1
8.72,87.48,0.05,0.94,0.67,2.0,1
11.7,88.06,0.01,0.54,0.17,1.79,1
14.59,88.0,0.3,0.52,1.04,0.77,1
9.57,88.04,0.47,0.6,1.71,1.73,1
5.28,89.03,0.32,0.45,0.16,0.76,1
0.82,89.44,0.35,0.84,1.3,1.14,1
6.5,89.5,0.05,0.96,0.86,1.33,1
0.91,89.98,0.48,0.79,0.3,1.96,1
7.14,90.07,0.31,0.11,1.12,0.15,1
8.34,90.21,0.44,0.73,0.5,1.78,1
9.14,91.1,0.08,0.86,1.86,1.55,1
4.6,91.46,0.43,0.49,0.33,1.34,1
4.38,90.85,0.01,0.2,0.8,0.34,1
5.93,91.14,0.48,0.76,0.64,1.9,1
6.89,91.2,0.23,0.41,0.47,0.77,1
7.97,92.12,0.38,0.36,1.43,1.16,1
5.84,91.29,0.45,0.82,1.28,1.31,1
14.26,91.51,0.05,0.56,0.66,0.86,1
13.64,90.89,0.23,0.99,1.19,0.32,1
10.77,91.39,0.03,0.48,0.3,0.87,1
6.94,91.56,0.08,0.25,0.74,0.14,1
9.15,91.68,0.03,0.4,0.83,0.67,1
5.25,91.69,0.21,0.8,0.32,1.24,1
4.65,92.29,0.36,0.55,0.95,1.34,1
92.95,91.72,12.96,88.07,5.05,28.86,0
27.06,91.7,11.11,75.95,23.55,35.15,0
52.78,90.93,6.51,41.35,20.74,34.08,0
26.95,90.75,13.54,56.9,24.36,11.86,0
79.23,90.24,17.9,71.74,7.7,35.17,0
43.64,90.57,4.72,78.7,34.19,32.53,0
37.76,90.15,9.45,65.16,33.65,40.63,0
77.78,89.51,9.36,68.67,25.51,47.69,0
70.63,88.82,11.95,21.41,7.97,40.96,0
33.99,88.89,19.59,73.14,16.27,31.59,0
83.34,87.97,14.86,84.01,14.52,33.81,0
25.17,87.73,14.56,7.32,31.09,42.82,0
23.36,87.19,14.56,93.32,37.27,31.03,0
21.15,87.25,14.2,26.95,43.62,25.99,0
76.55,88.14,15.81,66.05,47.23,49.2,0
81.81,87.16,14.41,68.02,9.67,17.22,0
30.31,86.3,9.35,18.92,45.57,41.26,0
38.67,87.25,16.56,81.29,47.55,49.89,0
50.76,87.32,5.76,77.05,18.47,41.29,0
79.54,86.85,6.24,53.26,30.38,47.44,0
90.25,86.34,16.29,74.43,40.41,32.24,0
34.21,86.24,17.46,73.89,14.59,32.68,0
31.9,86.42,11.11,31.74,9.33,26.01,0
23.52,85.69,8.64,29.48,6.38,10.65,0
33.72,85.29,16.26,46.75,11.62,9.51,0
79.85,84.35,7.92,20.19,23.19,29.99,0
67.07,84.61,8.51,5.92,35.33,37.06,0
45.64,83.77,11.06,41.78,36.53,31.26,0
68.23,83.12,14.06,40.22,44.41,42.94,0
87.82,82.92,9.38,73.76,41.63,27.73,0
88.66,83.8,5.39,29.41,21.27,43.68,0
36.51,82.81,17.41,29.53,48.68,31.88,0
22.56,83.75,3.8,22.82,39.54,15.02,0
67.71,84.48,14.16,25.69,45.17,35.05,0
91.74,84.64,3.39,14.18,41.15,43.98,0
47.45,84.08,13.4,34.04,15.73,26.97,0
56.28,83.79,19.18,84.78,47.37,41.28,0
80.9,82.87,18.54,94.97,35.74,14.51,0
31.04,83.19,19.35,48.9,43.47,25.93,0
21.81,83.72,5.75,46.45,33.38,12.72,0
47.33,84.31,16.53,14.31,35.59,18.2,0
50.16,84.85,13.64,93.76,5.93,5.5,0
68.48,84.7,6.57,51.97,6.89,13.66,0
82.55,85.1,10.11,60.7,44.32,18.9,0
84.63,84.55,4.85,38.87,49.09,49.24,0
24.98,85.34,6.15,42.78,24.85,32.85,0
44.78,84.46,17.15,13.88,6.88,27.68,0
49.44,83.55,18.04,27.94,36.77,18.61,0
61.75,84.13,16.86,43.9,32.78,45.5,0
34.54,83.39,14.93,52.68,38.57,27.25,0
8.59,83.3,0.25,0.52,1.76,1.79,1
6.89,82.85,0.26,0.52,1.9,1.3,1
8.02,81.92,0.31,0.64,1.17,0.36,1
5.13,82.74,0.21,0.06,1.63,0.69,1
2.4,81.77,0.03,0.48,0.38,1.87,1
6.25,81.76,0.46,0.38,0.19,0.61,1
2.86,81.08,0.23,0.84,1.75,0.1,1
4.2,80.28,0.3,0.36,1.69,1.43,1
9.41,80.52,0.06,0.26,0.36,0.35,1
8.5,79.76,0.09,0.99,0.84,0.19,1
8.8,79.63,0.49,0.57,1.9,0.89,1
7.55,79.51,0.35,0.37,1.73,0.06,1
7.71,79.88,0.3,0.28,0.85,0.97,1
11.63,79.4,0.37,0.34,2.0,1.7,1
3.01,80.11,0.16,0.45,1.7,1.56,1
4.15,79.39,0.3,0.28,0.22,1.37,1
10.05,80.39,0.32,0.81,0.28,1.57,1
12.78,80.84,0.38,0.66,0.84,1.46,1
9.51,80.37,0.4,0.45,0.24,1.12,1
5.83,79.39,0.01,0.38,1.62,1.09,1
7.1,78.47,0.15,0.48,0.81,1.86,1
10.29,77.56,0.43,0.96,0.36,1.06,1
7.54,77.6,0.06,0.84,0.23,1.03,1
14.58,78.11,0.33,0.29,0.48,0.26,1
10.39,79.04,0.3,0.04,1.53,1.28,1
8.85,79.46,0.15,0.38,0.35,1.45,1
3.09,79.14,0.08,0.08,1.82,0.47,1
4.28,79.52,0.21,0.71,1.74,0.37,1
5.35,78.82,0.49,0.3,0.01,1.03,1
0.76,78.9,0.35,0.73,0.92,1.35,1
9.48,78.78,0.3,0.67,0.4,0.54,1
6.75,78.2,0.39,0.37,0.33,0.5,1
11.0,79.17,0.24,0.71,0.83,1.78,1
10.08,80.16,0.43,0.51,1.87,1.66,1
9.38,80.94,0.39,0.54,0.52,0.71,1
0.93,81.65,0.3,0.37,0.77,1.77,1
9.02,80.86,0.14,0.48,0.82,0.71,1
8.19,79.96,0.15,0.66,0.64,0.86,1
14.89,80.51,0.25,0.02,1.08,1.74,1
10.54,81.29,0.07,0.66,1.53,1.14,1
4.23,81.0,0.12,0.87,1.25,0.0,1
12.88,81.8,0.01,0.0,0.56,1.83,1
7.83,81.01,0.28,0.33,0.49,1.63,1
7.36,81.5,0.32,0.1,1.04,1.16,1
3.6,82.47,0.15,0.57,1.97,0.43,1
10.74,82.21,0.41,0.09,0.6,0.12,1
14.72,81.61,0.05,0.56,0.01,1.43,1
2.03,80.63,0.17,0.77,0.21,0.46,1
14.53,80.81,0.3,0.72,1.3,0.29,1
2.06,79.88,0.2,0.57,1.12,0.24,1
79.87,80.42,14.79,12.77,10.73,45.17,0
94.71,79.65,5.83,51.34,15.64,33.03,0
29.54,80.41,2.37,70.89,27.23,32.8,0
75.52,81.4,9.77,98.51,25.53,10.06,0
21.71,80.88,11.45,34.36,27.66,30.14,0
61.76,81.52,15.37,30.32,22.25,17.07,0
74.37,80.84,17.55,21.15,8.31,10.37,0
59.98,81.69,19.45,38.94,48.13,6.72,0
33.59,81.3,18.34,10.34,47.67,14.04,0
56.82,81.74,8.23,68.42,48.87,32.29,0
26.6,82.1,12.93,48.12,44.86,22.47,0
37.11,81.2,5.93,40.73,18.68,16.42,0
82.76,81.33,2.22,89.3,10.65,7.94,0
57.68,81.33,10.33,59.58,17.92,34.83,0
45.11,82.17,16.7,74.13,22.71,43.14,0
60.26,81.83,5.08,92.0,13.53,7.18,0
74.52,80.95,18.54,65.54,47.83,9.16,0
65.31,80.44,19.36,52.76,7.32,14.95,0
45.34,79.57,1.83,90.96,28.2,35.19,0
24.06,80.19,12.14,89.29,28.78,44.5,0
25.69,80.03,4.84,67.48,24.96,18.08,0
53.39,80.43,18.3,14.83,17.59,29.19,0
67.3,80.33,18.89,80.58,30.07,14.66,0
72.0,79.37,16.92,96.17,32.25,28.71,0
25.41,79.64,3.97,10.2,23.04,20.16,0
60.17,78.81,12.32,49.84,17.5,47.88,0
90.42,78.67,6.91,53.7,9.9,8.19,0
75.63,79.48,6.12,58.42,17.54,22.49,0
84.19,78.89,10.8,27.62,13.69,47.93,0
80.61,79.17,8.01,98.64,21.57,20.82,0
92.11,79.68,19.55,72.18,38.96,30.35,0
84.48,80.46,10.24,63.89,29.18,30.31,0
46.67,81.26,4.96,48.35,14.36,27.43,0
66.31,80.33,17.25,20.79,45.54,32.08,0
67.48,79.35,19.08,12.52,31.21,46.2,0
67.32,79.85,10.02,37.96,33.24,7.37,0
20.34,80.51,6.83,52.88,21.97,18.84,0
90.11,80.33,17.6,54.63,44.79,46.44,0
41.26,80.67,2.87,50.51,47.58,30.24,0
28.47,81.42,3.73,49.12,47.81,21.24,0
29.02,80.8,12.72,62.06,43.69,5.15,0
36.48,80.86,19.05,19.6,6.66,29.05,0
83.3,80.39,19.03,56.16,46.85,37.63,0
89.63,79.62,13.68,44.34,35.61,23.06,0
73.92,78.67,16.66,74.24,15.31,48.05,0
44.95,79.43,5.94,9.57,23.26,33.04,0
94.23,79.36,16.35,49.52,37.57,42.96,0
78.88,79.82,10.17,41.72,28.67,35.41,0
46.76,79.2,11.86,91.44,48.93,15.23,0
70.75,79.8,8.88,7.3,20.61,41.3,0
7.47,78.82,0.24,0.58,0.44,1.05,1
7.19,77.83,0.17,0.67,1.28,0.76,1
3.86,78.35,0.32,0.07,0.22,1.29,1
4.89,78.97,0.24,0.95,1.89,0.62,1
8.95,78.96,0.49,0.48,1.55,1.54,1
11.95,78.96,0.13,0.12,0.85,1.89,1
9.57,79.91,0.31,0.13,0.78,1.41,1
2.6,79.99,0.21,0.1,0.48,0.75,1
3.54,80.36,0.11,0.78,1.93,0.65,1
3.95,80.56,0.46,0.67,1.61,0.1,1
7.96,79.63,0.15,0.26,1.16,1.41,1
8.55,79.51,0.09,0.14,1.25,0.62,1
5.46,79.99,0.32,0.47,1.93,0.7,1
3.93,79.55,0.25,0.55,0.66,0.94,1
0.19,79.36,0.11,0.7,1.54,0.56,1
0.66,78.88,0.12,0.78,1.21,0.41,1
12.27,78.8,0.1,0.33,1.33,1.12,1
13.51,79.54,0.11,0.74,0.32,1.23,1
6.92,80.38,0.36,0.82,0.27,1.41,1
8.69,80.41,0.09,0.13,0.52,0.21,1
1.14,80.82,0.11,0.44,0.95,1.13,1
0.8,81.31,0.04,0.06,0.85,0.08,1
3.42,81.74,0.47,0.49,0.89,1.56,1
9.15,82.41,0.47,0.42,1.62,0.76,1
3.97,82.03,0.14,0.68,0.43,0.46,1
10.22,81.16,0.44,0.67,1.66,1.09,1
1.6,81.5,0.28,0.33,0.44,0.93,1
5.84,81.09,0.4,0.74,1.47,1.97,1
9.71,81.27,0.43,0.58,1.58,0.83,1
0.93,80.64,0.49,0.8,1.74,1.39,1
0.56,80.48,0.43,0.4,0.53,1.12,1
9.81,80.14,0.24,0.7,1.71,0.39,1
6.61,79.98,0.48,0.37,0.76,1.31,1
14.27,80.37,0.45,0.51,1.29,0.12,1
10.64,80.68,0.18,0.22,1.83,0.85,1
0.6,80.1,0.21,0.82,0.78,1.21,1
6.31,80.99,0.46,0.57,1.8,1.8,1
13.44,80.1,0.0,0.93,0.27,0.08,1
5.3,79.98,0.31,0.4,0.05,0.95,1
11.38,80.18,0.14,0.22,0.51,0.61,1
7.13,79.65,0.17,0.37,0.74,1.94,1
12.29,80.01,0.35,0.01,1.99,1.51,1
6.14,80.8,0.28,0.25,0.07,1.67,1
2.52,80.65,0.39,0.74,0.36,0.84,1
11.42,81.22,0.42,0.09,1.13,1.52,1
2.31,81.83,0.26,0.86,0.64,0.85,1
1.43,81.01,0.43,0.31,0.0,0.47,1
1.48,80.93,0.35,0.21,1.87,1.03,1
6.57,80.79,0.35,0.45,0.26,1.76,1
1.2,81.13,0.26,0.65,0.55,1.6,1
68.78,80.74,9.0,96.38,17.34,31.0,0
75.86,80.43,1.91,9.36,41.49,24.54,0
65.56,80.6,14.34,24.11,13.34,48.12,0
49.26,80.4,16.23,54.89,15.87,14.3,0
84.49,80.66,2.17,25.76,45.19,10.48,0
36.01,81.02,12.51,41.39,9.58,31.21,0
71.02,81.4,13.1,52.52,28.38,33.6,0
69.12,82.24,12.15,19.8,14.48,16.71,0
76.95,83.03,11.5,28.95,9.99,45.44,0
28.3,83.26,16.15,47.43,19.58,38.26,0
78.5,83.26,2.41,35.27,19.37,19.84,0
41.23,83.57,9.44,39.94,38.09,32.16,0
35.79,82.7,7.18,7.01,9.88,16.93,0
65.2,83.04,19.96,14.58,41.96,10.35,0
68.24,82.86,18.15,15.82,19.2,9.09,0
88.37,82.75,15.85,73.68,28.99,44.76,0
31.23,82.97,16.91,31.57,7.41,10.67,0
65.53,83.14,5.94,74.08,39.81,46.42,0
78.46,82.18,15.31,29.49,18.96,26.53,0
42.3,82.64,10.0,15.27,10.68,25.85,0
82.53,81.94,11.38,50.1,22.29,13.68,0
79.39,81.96,9.84,80.08,36.68,13.73,0
53.3,82.76,9.05,56.54,49.19,41.58,0
22.22,83.05,3.67,13.05,16.85,24.89,0
57.56,83.01,18.16,94.29,12.36,43.38,0
54.0,83.76,15.91,13.85,44.71,35.19,0
94.59,82.97,10.84,13.86,12.49,19.56,0
81.15,82.92,6.64,97.71,36.62,12.8,0
55.02,82.9,10.36,55.89,6.4,35.88,0
79.32,83.85,16.49,26.9,7.18,36.65,0
53.5,83.7,5.93,19.88,17.94,19.76,0
69.16,83.7,6.19,9.84,21.8,43.5,0
92.36,83.77,10.57,31.21,13.7,36.25,0
65.3,83.83,15.35,73.96,6.95,41.12,0
49.38,83.5,11.21,63.18,11.73,23.78,0
46.28,84.29,2.74,20.19,12.28,21.8,0
